"depvar","income","agehed","rooms","region","ic","oc","idx.household","idx.heating"
TRUE,4,45,3,"valley", 905.90,447.920,311,er
FALSE,4,45,3,"valley", 794.09,174.340,311,gc
FALSE,4,45,3,"valley",1155.90,161.430,311,gr
FALSE,4,45,3,"valley",1036.10,227.200,311,hp
FALSE,4,20,7,"valley", 714.12,469.380,312,ec
FALSE,4,20,7,"valley", 836.16,353.510,312,er
TRUE,4,20,7,"valley", 550.69,155.560,312,gc
FALSE,4,20,7,"valley", 874.51,146.790,312,gr
FALSE,4,20,7,"valley", 887.74,184.430,312,hp
FALSE,7,40,3,"scostl", 680.46,316.040,313,ec
TRUE,7,40,3,"scostl", 649.59,289.650,313,er
FALSE,7,40,3,"scostl", 611.85, 85.380,313,gc
FALSE,7,40,3,"scostl", 631.90,103.370,313,gr
FALSE,7,40,3,"scostl", 873.09,165.460,313,hp
FALSE,2,25,7,"scostl", 582.82,334.840,314,ec
FALSE,2,25,7,"scostl", 650.23,179.950,314,er
FALSE,2,25,7,"scostl", 523.78,101.130,314,gc
TRUE,2,25,7,"scostl", 659.84, 99.106,314,gr
FALSE,2,25,7,"scostl", 547.07,131.390,314,hp
FALSE,5,20,6,"valley", 942.12,558.990,315,ec
TRUE,5,20,6,"valley",1159.80,500.520,315,er
FALSE,5,20,6,"valley", 762.69,202.690,315,gc
FALSE,5,20,6,"valley",1036.00,190.720,315,gr
FALSE,5,20,6,"valley",1284.80,275.650,315,hp
FALSE,7,55,5,"scostl", 832.37,451.390,316,ec
FALSE,7,55,5,"scostl", 974.27,542.890,316,er
TRUE,7,55,5,"scostl", 675.88,169.570,316,gc
FALSE,7,55,5,"scostl", 982.51,171.300,316,gr
FALSE,7,55,5,"scostl", 915.51,196.290,316,hp
FALSE,3,55,6,"scostl", 694.89,355.000,317,ec
FALSE,3,55,6,"scostl", 903.41,351.110,317,er
FALSE,3,55,6,"scostl", 688.90,157.220,317,gc
FALSE,3,55,6,"scostl", 854.09,136.820,317,gr
TRUE,3,55,6,"scostl", 922.36,223.810,317,hp
FALSE,5,60,3,"ncostl", 803.74,460.150,318,ec
FALSE,5,60,3,"ncostl",1049.20,450.430,318,er
TRUE,5,60,3,"ncostl", 620.53,164.480,318,gc
FALSE,5,60,3,"ncostl", 765.28,118.280,318,gr
FALSE,5,60,3,"ncostl", 958.50,197.490,318,hp
FALSE,5,45,7,"ncostl", 784.77,420.250,319,ec
FALSE,5,45,7,"ncostl",1033.40,400.750,319,er
TRUE,5,45,7,"ncostl", 717.62,125.580,319,gc
FALSE,5,45,7,"ncostl", 767.36,135.020,319,gr
FALSE,5,45,7,"ncostl", 872.11,162.070,319,hp
FALSE,5,40,4,"ncostl", 598.65,370.700,320,ec
FALSE,5,40,4,"ncostl", 797.09,323.850,320,er
TRUE,5,40,4,"ncostl", 639.57,153.280,320,gc
FALSE,5,40,4,"ncostl", 617.23,140.520,320,gr
FALSE,5,40,4,"ncostl", 907.87,143.140,320,hp
FALSE,4,40,5,"mountn", 687.68,498.160,321,ec
FALSE,4,40,5,"mountn", 887.54,353.330,321,er
TRUE,4,40,5,"mountn", 870.96,157.280,321,gc
FALSE,4,40,5,"mountn", 958.38,148.220,321,gr
FALSE,4,40,5,"mountn",1146.00,206.200,321,hp
FALSE,3,35,2,"scostl", 949.90,521.600,322,ec
FALSE,3,35,2,"scostl", 980.42,430.610,322,er
TRUE,3,35,2,"scostl", 912.33,209.830,322,gc
FALSE,3,35,2,"scostl",1009.80,171.790,322,gr
FALSE,3,35,2,"scostl",1109.00,219.720,322,hp
FALSE,7,20,4,"ncostl", 789.56,425.020,323,ec
FALSE,7,20,4,"ncostl", 867.15,417.700,323,er
FALSE,7,20,4,"ncostl", 678.75,156.930,323,gc
FALSE,7,20,4,"ncostl", 787.68,140.960,323,gr
TRUE,7,20,4,"ncostl", 979.58,199.080,323,hp
FALSE,5,30,5,"scostl", 808.48,307.070,324,ec
FALSE,5,30,5,"scostl", 899.89,342.220,324,er
TRUE,5,30,5,"scostl", 587.57,154.630,324,gc
FALSE,5,30,5,"scostl", 775.19,127.000,324,gr
FALSE,5,30,5,"scostl", 813.02,175.560,324,hp
FALSE,2,60,2,"ncostl", 767.21,327.010,325,ec
FALSE,2,60,2,"ncostl", 682.41,319.930,325,er
TRUE,2,60,2,"ncostl", 542.06,172.310,325,gc
FALSE,2,60,2,"ncostl", 833.24,133.850,325,gr
FALSE,2,60,2,"ncostl", 826.01,171.440,325,hp
FALSE,3,40,5,"valley", 684.31,419.640,326,ec
FALSE,3,40,5,"valley", 769.85,341.570,326,er
TRUE,3,40,5,"valley", 651.12,135.410,326,gc
FALSE,3,40,5,"valley", 683.84,116.650,326,gr
FALSE,3,40,5,"valley", 825.56,181.050,326,hp
FALSE,2,25,4,"ncostl", 747.15,492.560,327,ec
FALSE,2,25,4,"ncostl", 986.81,392.680,327,er
TRUE,2,25,4,"ncostl", 739.94,149.790,327,gc
FALSE,2,25,4,"ncostl", 934.03,137.400,327,gr
FALSE,2,25,4,"ncostl",1003.90,225.820,327,hp
FALSE,4,55,7,"ncostl", 806.11,465.170,328,ec
FALSE,4,55,7,"ncostl",1007.60,353.870,328,er
FALSE,4,55,7,"ncostl", 833.14,199.780,328,gc
TRUE,4,55,7,"ncostl", 917.79,144.960,328,gr
FALSE,4,55,7,"ncostl",1070.70,223.830,328,hp
FALSE,4,65,4,"scostl", 732.96,411.730,329,ec
FALSE,4,65,4,"scostl", 931.23,393.770,329,er
TRUE,4,65,4,"scostl", 673.25,127.770,329,gc
FALSE,4,65,4,"scostl", 776.08,150.110,329,gr
FALSE,4,65,4,"scostl", 835.62,190.530,329,hp
FALSE,6,35,6,"valley", 677.16,296.420,330,ec
FALSE,6,35,6,"valley", 737.00,321.480,330,er
TRUE,6,35,6,"valley", 671.87,137.990,330,gc
FALSE,6,35,6,"valley", 642.14,140.170,330,gr
FALSE,6,35,6,"valley", 884.84,156.310,330,hp
FALSE,7,50,5,"valley", 887.42,453.900,331,ec
FALSE,7,50,5,"valley",1029.90,469.630,331,er
TRUE,7,50,5,"valley", 771.49,173.710,331,gc
FALSE,7,50,5,"valley", 918.24,156.130,331,gr
FALSE,7,50,5,"valley",1184.80,215.070,331,hp
FALSE,5,40,6,"scostl", 870.61,516.910,332,ec
FALSE,5,40,6,"scostl", 916.22,457.700,332,er
TRUE,5,40,6,"scostl", 812.45,145.550,332,gc
FALSE,5,40,6,"scostl", 958.07,150.290,332,gr
FALSE,5,40,6,"scostl", 957.34,215.240,332,hp
FALSE,7,35,2,"scostl", 918.02,495.840,333,ec
TRUE,7,35,2,"scostl", 911.28,526.920,333,er
FALSE,7,35,2,"scostl", 830.48,175.340,333,gc
FALSE,7,35,2,"scostl", 995.81,175.520,333,gr
FALSE,7,35,2,"scostl",1182.20,237.270,333,hp
FALSE,3,35,5,"scostl", 946.73,519.010,334,ec
FALSE,3,35,5,"scostl",1038.60,528.830,334,er
FALSE,3,35,5,"scostl", 777.60,201.630,334,gc
TRUE,3,35,5,"scostl",1095.60,190.560,334,gr
FALSE,3,35,5,"scostl",1191.50,260.570,334,hp
FALSE,7,30,7,"scostl", 900.89,567.950,335,ec
FALSE,7,30,7,"scostl",1033.30,534.390,335,er
TRUE,7,30,7,"scostl", 956.69,197.670,335,gc
FALSE,7,30,7,"scostl", 947.65,151.480,335,gr
FALSE,7,30,7,"scostl",1059.30,231.910,335,hp
FALSE,7,55,2,"mountn", 920.04,503.160,336,ec
FALSE,7,55,2,"mountn",1005.90,437.020,336,er
FALSE,7,55,2,"mountn", 820.43,189.170,336,gc
TRUE,7,55,2,"mountn",1019.90,169.770,336,gr
FALSE,7,55,2,"mountn",1051.60,232.410,336,hp
FALSE,6,20,5,"scostl", 895.71,508.190,337,ec
FALSE,6,20,5,"scostl",1164.30,496.390,337,er
TRUE,6,20,5,"scostl", 825.16,186.410,337,gc
FALSE,6,20,5,"scostl",1037.80,174.800,337,gr
FALSE,6,20,5,"scostl",1141.20,224.220,337,hp
FALSE,7,35,7,"scostl", 783.96,502.500,338,ec
FALSE,7,35,7,"scostl",1016.10,426.620,338,er
TRUE,7,35,7,"scostl", 748.80,167.930,338,gc
FALSE,7,35,7,"scostl", 939.21,136.150,338,gr
FALSE,7,35,7,"scostl", 998.94,202.120,338,hp
FALSE,7,50,4,"valley", 730.14,483.050,339,ec
FALSE,7,50,4,"valley", 959.81,377.760,339,er
TRUE,7,50,4,"valley", 728.61,150.920,339,gc
FALSE,7,50,4,"valley", 787.29,157.290,339,gr
FALSE,7,50,4,"valley", 885.08,197.040,339,hp
FALSE,6,50,3,"valley", 784.16,428.660,340,ec
FALSE,6,50,3,"valley",1034.40,430.460,340,er
FALSE,6,50,3,"valley", 687.14,162.900,340,gc
FALSE,6,50,3,"valley", 754.50,154.140,340,gr
TRUE,6,50,3,"valley", 929.89,177.870,340,hp
FALSE,6,30,6,"mountn", 791.92,397.740,341,ec
FALSE,6,30,6,"mountn", 930.48,455.600,341,er
FALSE,6,30,6,"mountn", 824.61,202.490,341,gc
FALSE,6,30,6,"mountn", 861.36,156.920,341,gr
TRUE,6,30,6,"mountn",1048.40,215.710,341,hp
FALSE,6,65,3,"mountn", 925.33,551.610,342,ec
FALSE,6,65,3,"mountn", 902.35,389.860,342,er
TRUE,6,65,3,"mountn", 727.56,169.730,342,gc
FALSE,6,65,3,"mountn", 860.20,154.300,342,gr
FALSE,6,65,3,"mountn", 890.95,250.440,342,hp
FALSE,6,50,4,"valley", 753.80,446.480,343,ec
FALSE,6,50,4,"valley", 746.86,378.640,343,er
FALSE,6,50,4,"valley", 604.58,143.920,343,gc
TRUE,6,50,4,"valley", 772.73,115.310,343,gr
FALSE,6,50,4,"valley", 791.37,159.390,343,hp
FALSE,7,40,4,"valley", 973.91,503.140,344,ec
FALSE,7,40,4,"valley",1193.90,406.550,344,er
FALSE,7,40,4,"valley", 937.77,189.510,344,gc
TRUE,7,40,4,"valley",1104.40,159.370,344,gr
FALSE,7,40,4,"valley",1064.70,211.040,344,hp
FALSE,7,40,7,"ncostl", 797.07,371.040,345,ec
FALSE,7,40,7,"ncostl", 935.07,423.600,345,er
FALSE,7,40,7,"ncostl", 644.21,157.910,345,gc
TRUE,7,40,7,"ncostl", 821.76,122.900,345,gr
FALSE,7,40,7,"ncostl", 816.22,173.760,345,hp
FALSE,2,20,2,"valley", 999.62,566.700,346,ec
TRUE,2,20,2,"valley",1119.90,440.200,346,er
FALSE,2,20,2,"valley", 893.85,196.440,346,gc
FALSE,2,20,2,"valley", 935.40,145.700,346,gr
FALSE,2,20,2,"valley",1150.50,257.190,346,hp
FALSE,7,30,6,"scostl", 886.93,492.990,347,ec
FALSE,7,30,6,"scostl",1014.40,373.510,347,er
TRUE,7,30,6,"scostl", 837.69,166.540,347,gc
FALSE,7,30,6,"scostl", 942.03,145.740,347,gr
FALSE,7,30,6,"scostl",1047.20,237.230,347,hp
FALSE,2,30,3,"scostl", 633.20,398.740,348,ec
FALSE,2,30,3,"scostl", 905.27,385.030,348,er
TRUE,2,30,3,"scostl", 744.25,146.280,348,gc
FALSE,2,30,3,"scostl", 856.65,146.110,348,gr
FALSE,2,30,3,"scostl",1054.10,187.530,348,hp
FALSE,6,55,2,"ncostl", 812.78,484.290,349,ec
FALSE,6,55,2,"ncostl", 967.18,461.940,349,er
TRUE,6,55,2,"ncostl", 705.46,160.140,349,gc
FALSE,6,55,2,"ncostl", 974.04,139.060,349,gr
FALSE,6,55,2,"ncostl", 932.10,215.770,349,hp
FALSE,4,35,6,"ncostl",1039.90,479.460,350,ec
FALSE,4,35,6,"ncostl",1076.20,456.630,350,er
TRUE,4,35,6,"ncostl", 767.71,199.710,350,gc
FALSE,4,35,6,"ncostl", 861.92,131.620,350,gr
FALSE,4,35,6,"ncostl",1104.40,228.660,350,hp
FALSE,6,50,2,"valley", 883.41,475.570,351,ec
FALSE,6,50,2,"valley",1060.90,436.800,351,er
TRUE,6,50,2,"valley", 817.50,166.140,351,gc
FALSE,6,50,2,"valley",1009.70,138.590,351,gr
FALSE,6,50,2,"valley",1062.80,219.240,351,hp
FALSE,3,55,3,"ncostl",1230.50,664.730,352,ec
FALSE,3,55,3,"ncostl",1269.20,644.830,352,er
TRUE,3,55,3,"ncostl",1115.50,233.860,352,gc
FALSE,3,55,3,"ncostl",1224.30,216.820,352,gr
FALSE,3,55,3,"ncostl",1478.40,291.800,352,hp
FALSE,5,35,3,"ncostl", 892.08,498.940,353,ec
FALSE,5,35,3,"ncostl", 991.22,464.550,353,er
FALSE,5,35,3,"ncostl", 839.74,178.070,353,gc
FALSE,5,35,3,"ncostl", 844.67,125.230,353,gr
TRUE,5,35,3,"ncostl",1082.20,226.400,353,hp
FALSE,5,50,7,"valley", 891.91,524.580,354,ec
FALSE,5,50,7,"valley", 991.79,479.580,354,er
TRUE,5,50,7,"valley", 913.57,179.240,354,gc
FALSE,5,50,7,"valley", 963.16,194.590,354,gr
FALSE,5,50,7,"valley",1113.80,254.080,354,hp
FALSE,2,50,3,"mountn", 837.95,367.850,355,ec
FALSE,2,50,3,"mountn", 795.56,368.200,355,er
TRUE,2,50,3,"mountn", 714.72,149.420,355,gc
FALSE,2,50,3,"mountn", 860.27,136.510,355,gr
FALSE,2,50,3,"mountn", 928.97,220.390,355,hp
FALSE,5,40,2,"scostl", 799.12,413.400,356,ec
FALSE,5,40,2,"scostl",1112.00,444.840,356,er
TRUE,5,40,2,"scostl", 796.96,162.000,356,gc
FALSE,5,40,2,"scostl", 838.71,159.660,356,gr
FALSE,5,40,2,"scostl",1064.40,209.970,356,hp
FALSE,6,20,7,"valley", 941.14,525.230,357,ec
FALSE,6,20,7,"valley",1179.80,459.840,357,er
FALSE,6,20,7,"valley", 902.22,175.630,357,gc
FALSE,6,20,7,"valley", 950.24,154.190,357,gr
TRUE,6,20,7,"valley",1144.70,252.950,357,hp
FALSE,7,20,3,"ncostl", 645.75,395.050,358,ec
FALSE,7,20,3,"ncostl", 811.61,302.210,358,er
TRUE,7,20,3,"ncostl", 644.83,125.160,358,gc
FALSE,7,20,3,"ncostl", 624.24,117.020,358,gr
FALSE,7,20,3,"ncostl", 933.12,184.570,358,hp
TRUE,5,35,7,"ncostl", 669.18,388.090,359,ec
FALSE,5,35,7,"ncostl", 779.28,355.560,359,er
FALSE,5,35,7,"ncostl", 630.83,127.630,359,gc
FALSE,5,35,7,"ncostl", 722.92,156.460,359,gr
FALSE,5,35,7,"ncostl", 998.61,193.850,359,hp
FALSE,4,30,5,"ncostl", 952.33,598.980,360,ec
FALSE,4,30,5,"ncostl",1164.20,525.200,360,er
TRUE,4,30,5,"ncostl", 928.53,219.510,360,gc
FALSE,4,30,5,"ncostl",1147.00,196.170,360,gr
FALSE,4,30,5,"ncostl",1301.40,265.010,360,hp
FALSE,6,25,4,"scostl", 996.58,599.070,361,ec
FALSE,6,25,4,"scostl",1216.00,506.990,361,er
FALSE,6,25,4,"scostl", 904.81,221.160,361,gc
TRUE,6,25,4,"scostl",1039.60,186.960,361,gr
FALSE,6,25,4,"scostl",1145.90,269.180,361,hp
FALSE,3,30,7,"scostl", 786.49,445.790,362,ec
FALSE,3,30,7,"scostl", 978.55,439.480,362,er
FALSE,3,30,7,"scostl", 842.36,169.930,362,gc
FALSE,3,30,7,"scostl", 894.74,163.160,362,gr
TRUE,3,30,7,"scostl",1173.60,199.340,362,hp
FALSE,5,65,5,"valley", 840.15,524.990,363,ec
FALSE,5,65,5,"valley", 937.50,409.400,363,er
TRUE,5,65,5,"valley", 771.77,168.100,363,gc
FALSE,5,65,5,"valley", 910.39,136.680,363,gr
FALSE,5,65,5,"valley", 875.67,208.140,363,hp
FALSE,4,50,3,"scostl", 668.03,372.650,364,ec
FALSE,4,50,3,"scostl", 869.54,336.660,364,er
TRUE,4,50,3,"scostl", 511.33,133.590,364,gc
FALSE,4,50,3,"scostl", 673.44,130.320,364,gr
FALSE,4,50,3,"scostl", 902.55,187.410,364,hp
FALSE,6,25,7,"ncostl", 676.68,341.630,365,ec
FALSE,6,25,7,"ncostl", 860.54,419.500,365,er
TRUE,6,25,7,"ncostl", 638.33,152.090,365,gc
FALSE,6,25,7,"ncostl", 784.26,111.600,365,gr
FALSE,6,25,7,"ncostl", 797.10,212.840,365,hp
FALSE,7,65,2,"ncostl", 868.39,492.930,366,ec
FALSE,7,65,2,"ncostl",1072.80,399.780,366,er
TRUE,7,65,2,"ncostl", 790.16,205.460,366,gc
FALSE,7,65,2,"ncostl", 939.18,143.380,366,gr
FALSE,7,65,2,"ncostl",1178.40,231.540,366,hp
FALSE,7,60,7,"ncostl", 605.69,387.180,367,ec
FALSE,7,60,7,"ncostl", 831.35,373.990,367,er
TRUE,7,60,7,"ncostl", 641.11,136.170,367,gc
FALSE,7,60,7,"ncostl", 743.42,130.270,367,gr
FALSE,7,60,7,"ncostl", 931.17,186.320,367,hp
FALSE,4,65,5,"valley", 875.59,536.780,368,ec
FALSE,4,65,5,"valley", 987.38,537.830,368,er
TRUE,4,65,5,"valley", 704.88,202.590,368,gc
FALSE,4,65,5,"valley", 859.98,176.030,368,gr
FALSE,4,65,5,"valley",1119.20,257.430,368,hp
FALSE,7,40,6,"scostl", 797.76,448.460,369,ec
FALSE,7,40,6,"scostl", 888.02,420.400,369,er
TRUE,7,40,6,"scostl", 680.64,171.830,369,gc
FALSE,7,40,6,"scostl",1010.10,156.580,369,gr
FALSE,7,40,6,"scostl",1028.80,210.780,369,hp
FALSE,7,60,2,"ncostl",1032.60,548.190,370,ec
FALSE,7,60,2,"ncostl",1030.50,527.270,370,er
FALSE,7,60,2,"ncostl", 790.53,213.630,370,gc
FALSE,7,60,2,"ncostl",1044.90,181.590,370,gr
TRUE,7,60,2,"ncostl",1189.00,259.100,370,hp
TRUE,2,45,3,"ncostl", 690.20,481.910,371,ec
FALSE,2,45,3,"ncostl", 943.50,374.820,371,er
FALSE,2,45,3,"ncostl", 663.23,141.430,371,gc
FALSE,2,45,3,"ncostl", 791.26,153.410,371,gr
FALSE,2,45,3,"ncostl", 782.56,157.720,371,hp
FALSE,7,30,4,"ncostl", 754.48,504.420,372,ec
FALSE,7,30,4,"ncostl", 985.05,425.530,372,er
TRUE,7,30,4,"ncostl", 753.99,167.100,372,gc
FALSE,7,30,4,"ncostl",1031.80,167.640,372,gr
FALSE,7,30,4,"ncostl",1069.50,194.180,372,hp
FALSE,3,40,7,"scostl", 869.77,529.090,373,ec
TRUE,3,40,7,"scostl",1065.50,502.640,373,er
FALSE,3,40,7,"scostl", 862.34,153.460,373,gc
FALSE,3,40,7,"scostl", 999.63,179.840,373,gr
FALSE,3,40,7,"scostl",1126.20,218.250,373,hp
FALSE,3,55,2,"scostl", 903.97,501.590,374,ec
FALSE,3,55,2,"scostl",1233.70,475.150,374,er
FALSE,3,55,2,"scostl", 834.88,190.580,374,gc
TRUE,3,55,2,"scostl",1030.90,168.740,374,gr
FALSE,3,55,2,"scostl",1203.80,285.610,374,hp
TRUE,5,50,4,"mountn",1116.00,561.680,375,ec
FALSE,5,50,4,"mountn",1240.90,555.230,375,er
FALSE,5,50,4,"mountn", 923.44,229.150,375,gc
FALSE,5,50,4,"mountn",1253.50,207.600,375,gr
FALSE,5,50,4,"mountn",1207.00,226.610,375,hp
FALSE,3,20,7,"scostl", 638.76,420.400,376,ec
TRUE,3,20,7,"scostl", 871.37,381.540,376,er
FALSE,3,20,7,"scostl", 726.94,158.650,376,gc
FALSE,3,20,7,"scostl", 938.84,154.190,376,gr
FALSE,3,20,7,"scostl", 989.48,218.510,376,hp
FALSE,4,25,7,"valley", 784.55,534.440,377,ec
FALSE,4,25,7,"valley",1100.80,400.620,377,er
TRUE,4,25,7,"valley", 948.35,184.830,377,gc
FALSE,4,25,7,"valley",1056.60,175.710,377,gr
FALSE,4,25,7,"valley",1249.70,219.230,377,hp
FALSE,6,60,6,"scostl", 986.68,602.870,378,ec
FALSE,6,60,6,"scostl",1125.50,548.590,378,er
TRUE,6,60,6,"scostl", 950.87,230.790,378,gc
FALSE,6,60,6,"scostl",1016.20,159.900,378,gr
FALSE,6,60,6,"scostl",1184.20,271.070,378,hp
FALSE,2,40,7,"scostl", 726.93,448.900,379,ec
FALSE,2,40,7,"scostl", 800.55,405.510,379,er
TRUE,2,40,7,"scostl", 729.68,156.050,379,gc
FALSE,2,40,7,"scostl", 867.52,142.230,379,gr
FALSE,2,40,7,"scostl",1021.10,196.670,379,hp
FALSE,7,30,3,"ncostl", 803.12,539.630,380,ec
FALSE,7,30,3,"ncostl", 920.97,406.810,380,er
TRUE,7,30,3,"ncostl", 759.99,166.240,380,gc
FALSE,7,30,3,"ncostl", 808.56,148.900,380,gr
FALSE,7,30,3,"ncostl",1057.60,216.370,380,hp
FALSE,5,55,2,"scostl", 779.00,519.770,381,ec
FALSE,5,55,2,"scostl",1001.60,430.390,381,er
TRUE,5,55,2,"scostl", 916.11,178.620,381,gc
FALSE,5,55,2,"scostl",1125.90,154.160,381,gr
FALSE,5,55,2,"scostl",1179.70,231.790,381,hp
FALSE,3,55,3,"ncostl", 827.53,467.650,382,ec
TRUE,3,55,3,"ncostl",1014.20,427.230,382,er
FALSE,3,55,3,"ncostl", 848.85,155.950,382,gc
FALSE,3,55,3,"ncostl",1054.80,158.130,382,gr
FALSE,3,55,3,"ncostl",1055.30,235.920,382,hp
FALSE,4,55,2,"scostl", 776.15,479.890,383,ec
FALSE,4,55,2,"scostl", 928.73,455.670,383,er
TRUE,4,55,2,"scostl", 774.20,162.840,383,gc
FALSE,4,55,2,"scostl", 892.35,158.500,383,gr
FALSE,4,55,2,"scostl", 990.22,210.310,383,hp
FALSE,3,60,5,"ncostl", 833.09,442.400,384,ec
FALSE,3,60,5,"ncostl",1003.90,418.460,384,er
FALSE,3,60,5,"ncostl", 866.99,157.160,384,gc
FALSE,3,60,5,"ncostl", 933.83,170.390,384,gr
TRUE,3,60,5,"ncostl", 988.95,201.480,384,hp
FALSE,7,30,2,"scostl", 824.57,518.950,385,ec
FALSE,7,30,2,"scostl", 829.13,401.190,385,er
FALSE,7,30,2,"scostl", 808.65,170.200,385,gc
TRUE,7,30,2,"scostl", 916.58,156.920,385,gr
FALSE,7,30,2,"scostl",1044.80,220.340,385,hp
FALSE,6,55,4,"scostl", 628.52,441.710,386,ec
FALSE,6,55,4,"scostl", 949.66,431.520,386,er
TRUE,6,55,4,"scostl", 687.46,126.120,386,gc
FALSE,6,55,4,"scostl", 848.10,140.150,386,gr
FALSE,6,55,4,"scostl", 781.79,189.030,386,hp
FALSE,6,25,4,"scostl", 994.94,651.510,387,ec
FALSE,6,25,4,"scostl",1286.00,516.690,387,er
TRUE,6,25,4,"scostl", 897.65,211.640,387,gc
FALSE,6,25,4,"scostl",1178.90,162.430,387,gr
FALSE,6,25,4,"scostl",1310.80,284.600,387,hp
FALSE,3,50,4,"mountn", 735.11,313.680,388,ec
FALSE,3,50,4,"mountn", 670.31,316.690,388,er
TRUE,3,50,4,"mountn", 574.98,116.380,388,gc
FALSE,3,50,4,"mountn", 670.07,108.540,388,gr
FALSE,3,50,4,"mountn", 805.40,151.860,388,hp
FALSE,5,20,7,"ncostl", 897.29,486.400,389,ec
FALSE,5,20,7,"ncostl",1102.00,429.410,389,er
TRUE,5,20,7,"ncostl", 900.74,151.770,389,gc
FALSE,5,20,7,"ncostl", 939.43,163.070,389,gr
FALSE,5,20,7,"ncostl",1036.70,230.520,389,hp
FALSE,3,40,2,"mountn", 897.86,497.180,390,ec
FALSE,3,40,2,"mountn", 993.85,462.320,390,er
FALSE,3,40,2,"mountn", 942.24,196.790,390,gc
TRUE,3,40,2,"mountn", 936.54,172.480,390,gr
FALSE,3,40,2,"mountn",1212.10,259.380,390,hp
FALSE,6,30,5,"mountn", 737.04,493.780,391,ec
FALSE,6,30,5,"mountn", 954.12,432.990,391,er
TRUE,6,30,5,"mountn", 765.51,191.930,391,gc
FALSE,6,30,5,"mountn", 921.48,147.100,391,gr
FALSE,6,30,5,"mountn",1069.00,230.850,391,hp
FALSE,3,25,2,"valley", 949.62,635.070,392,ec
FALSE,3,25,2,"valley",1087.60,480.520,392,er
TRUE,3,25,2,"valley", 829.04,193.760,392,gc
FALSE,3,25,2,"valley",1038.60,178.620,392,gr
FALSE,3,25,2,"valley",1178.20,251.730,392,hp
FALSE,5,65,7,"ncostl", 658.79,416.090,393,ec
FALSE,5,65,7,"ncostl", 831.17,389.340,393,er
TRUE,5,65,7,"ncostl", 745.52,155.870,393,gc
FALSE,5,65,7,"ncostl", 868.30,129.790,393,gr
FALSE,5,65,7,"ncostl",1021.60,193.770,393,hp
FALSE,7,65,2,"ncostl", 738.87,489.060,394,ec
FALSE,7,65,2,"ncostl",1144.00,480.190,394,er
TRUE,7,65,2,"ncostl", 786.05,171.950,394,gc
FALSE,7,65,2,"ncostl", 965.64,174.400,394,gr
FALSE,7,65,2,"ncostl",1134.70,201.670,394,hp
FALSE,7,45,4,"scostl",1004.30,549.840,395,ec
FALSE,7,45,4,"scostl",1074.00,512.840,395,er
TRUE,7,45,4,"scostl", 855.21,208.040,395,gc
FALSE,7,45,4,"scostl",1006.70,181.470,395,gr
FALSE,7,45,4,"scostl",1186.20,295.650,395,hp
FALSE,7,50,6,"valley", 888.78,434.790,396,ec
FALSE,7,50,6,"valley",1194.20,461.710,396,er
TRUE,7,50,6,"valley", 823.89,163.400,396,gc
FALSE,7,50,6,"valley", 959.46,159.140,396,gr
FALSE,7,50,6,"valley",1207.60,215.490,396,hp
FALSE,6,55,3,"valley", 842.81,474.890,397,ec
FALSE,6,55,3,"valley",1110.50,402.590,397,er
TRUE,6,55,3,"valley", 808.88,165.810,397,gc
FALSE,6,55,3,"valley",1083.80,187.830,397,gr
FALSE,6,55,3,"valley",1091.80,263.820,397,hp
TRUE,4,30,2,"scostl", 527.14,319.250,398,ec
FALSE,4,30,2,"scostl", 560.98,321.520,398,er
FALSE,4,30,2,"scostl", 487.73,135.320,398,gc
FALSE,4,30,2,"scostl", 608.85,102.470,398,gr
FALSE,4,30,2,"scostl", 750.97,155.010,398,hp
FALSE,4,45,3,"scostl", 742.97,501.530,399,ec
FALSE,4,45,3,"scostl", 737.89,414.890,399,er
TRUE,4,45,3,"scostl", 714.03,156.450,399,gc
FALSE,4,45,3,"scostl", 703.31,166.750,399,gr
FALSE,4,45,3,"scostl", 913.01,183.080,399,hp
FALSE,7,60,4,"scostl", 895.16,556.300,400,ec
FALSE,7,60,4,"scostl",1171.50,493.250,400,er
TRUE,7,60,4,"scostl", 858.25,195.410,400,gc
FALSE,7,60,4,"scostl",1056.00,178.060,400,gr
FALSE,7,60,4,"scostl",1053.70,244.710,400,hp
FALSE,4,40,5,"mountn", 832.20,417.750,401,ec
FALSE,4,40,5,"mountn", 918.13,363.410,401,er
TRUE,4,40,5,"mountn", 735.86,177.040,401,gc
FALSE,4,40,5,"mountn", 990.86,134.880,401,gr
FALSE,4,40,5,"mountn", 892.94,201.340,401,hp
FALSE,5,55,4,"scostl", 890.59,443.960,402,ec
FALSE,5,55,4,"scostl", 989.58,464.090,402,er
TRUE,5,55,4,"scostl", 790.41,172.900,402,gc
FALSE,5,55,4,"scostl", 966.96,177.870,402,gr
FALSE,5,55,4,"scostl",1093.90,197.090,402,hp
FALSE,2,35,6,"scostl", 972.55,642.910,403,ec
FALSE,2,35,6,"scostl",1158.50,451.850,403,er
TRUE,2,35,6,"scostl", 942.83,206.610,403,gc
FALSE,2,35,6,"scostl",1087.40,171.930,403,gr
FALSE,2,35,6,"scostl",1251.60,259.330,403,hp
FALSE,5,20,6,"ncostl", 881.42,411.170,404,ec
FALSE,5,20,6,"ncostl",1091.30,447.400,404,er
TRUE,5,20,6,"ncostl", 838.80,172.930,404,gc
